game_id,game_date,season,week,season_type,qb_id,qb_name,rookie_class,career_year,career_stage,team,opponent,home_away,started_game,game_result,team_score,opp_score,quarter,drive,drive_result,scoring_drive,start_yards_to_goal,drive_plays,drive_yards,qb_plays,dropbacks,pass_attempts,completions,passing_yards,air_yards,pass_tds,interceptions,sacks,scrambles,rush_attempts,rushing_yards,rush_tds,fumbles_lost,turnovers,shotgun_plays,qb_epa
2005_01_HOU_BUF,2005-09-11,2005,1,Regular,00-0022912,J.Losman,2004,2,Year 2,BUF,HOU,Home,1,Win,22,7,Q2,7,Field goal,1,27,3,11,1,1,1,1,3,,0,0,0,0,0,0,0,0,0,1,-1.296
2005_01_HOU_BUF,2005-09-11,2005,1,Regular,00-0020608,D.Carr,2002,4,Year 4,HOU,BUF,Away,1,Loss,7,22,Q2,8,Touchdown,1,75,12,55,9,6,6,2,21,,0,0,0,2,3,23,1,0,0,0,5.594
2005_01_HOU_BUF,2005-09-11,2005,1,Regular,00-0022912,J.Losman,2004,2,Year 2,BUF,HOU,Home,1,Win,22,7,Q2,9,Touchdown,1,61,11,66,5,5,5,4,21,,1,0,0,0,0,0,0,0,0,2,1.391
2005_01_HOU_BUF,2005-09-11,2005,1,Regular,00-0020608,D.Carr,2002,4,Year 4,HOU,BUF,Away,1,Loss,7,22,Q3,11,Punt,0,71,6,26,4,4,4,2,22,,0,0,1,0,0,0,0,0,0,1,-2.392
2005_01_HOU_BUF,2005-09-11,2005,1,Regular,00-0022912,J.Losman,2004,2,Year 2,BUF,HOU,Home,1,Win,22,7,Q3,12,Punt,0,89,3,9,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,-0.51
2005_01_HOU_BUF,2005-09-11,2005,1,Regular,00-0020608,D.Carr,2002,4,Year 4,HOU,BUF,Away,1,Loss,7,22,Q3,13,Punt,0,56,5,-5,3,3,3,1,7,,0,0,2,0,0,0,0,0,0,1,-1.853
2005_01_HOU_BUF,2005-09-11,2005,1,Regular,00-0022912,J.Losman,2004,2,Year 2,BUF,HOU,Home,1,Win,22,7,Q3,14,Punt,0,80,4,16,3,2,2,1,3,,0,0,1,0,1,19,0,0,0,1,-0.981
2005_01_HOU_BUF,2005-09-11,2005,1,Regular,00-0020608,D.Carr,2002,4,Year 4,HOU,BUF,Away,1,Loss,7,22,Q3,15,Turnover,0,59,4,14,3,3,3,1,11,,0,1,0,0,0,0,0,0,1,0,-1.899
2005_01_HOU_BUF,2005-09-11,2005,1,Regular,00-0022912,J.Losman,2004,2,Year 2,BUF,HOU,Home,1,Win,22,7,Q3,16,Punt,0,79,5,6,4,4,4,1,6,,0,0,0,0,0,0,0,0,0,1,-2.076
2005_01_HOU_BUF,2005-09-11,2005,1,Regular,00-0020608,D.Carr,2002,4,Year 4,HOU,BUF,Away,1,Loss,7,22,Q3,17,Punt,0,80,3,4,2,1,1,1,3,,0,0,0,0,1,1,0,0,0,0,-1.464
2005_01_HOU_BUF,2005-09-11,2005,1,Regular,00-0022912,J.Losman,2004,2,Year 2,BUF,HOU,Home,1,Win,22,7,Q4,18,Punt,0,67,5,27,2,1,1,1,11,,0,0,0,1,1,6,0,0,0,1,-0.246
2005_01_HOU_BUF,2005-09-11,2005,1,Regular,00-0020608,D.Carr,2002,4,Year 4,HOU,BUF,Away,1,Loss,7,22,Q4,19,Turnover,0,80,3,3,1,1,1,0,0,,0,0,1,0,0,0,0,1,1,0,-4.959
2005_01_HOU_BUF,2005-09-11,2005,1,Regular,00-0022912,J.Losman,2004,2,Year 2,BUF,HOU,Home,1,Win,22,7,Q4,20,Field goal,1,23,5,21,2,2,2,0,0,,0,0,0,0,0,0,0,0,0,0,-2.617
2005_01_HOU_BUF,2005-09-11,2005,1,Regular,00-0020608,D.Carr,2002,4,Year 4,HOU,BUF,Away,1,Loss,7,22,Q4,21,Punt,0,74,3,7,3,2,2,1,4,,0,0,0,1,1,3,0,0,0,3,-1.467
2005_01_HOU_BUF,2005-09-11,2005,1,Regular,00-0022912,J.Losman,2004,2,Year 2,BUF,HOU,Home,1,Win,22,7,Q4,22,Punt,0,70,7,28,1,1,1,1,7,,0,0,0,0,0,0,0,0,0,0,1.258
2005_01_HOU_BUF,2005-09-11,2005,1,Regular,00-0020608,D.Carr,2002,4,Year 4,HOU,BUF,Away,1,Loss,7,22,Q4,23,Turnover,0,88,5,13,5,3,3,0,0,,0,1,0,2,2,13,0,0,1,4,-1.207
2005_01_IND_BAL,2005-09-11,2005,1,Regular,00-0022164,K.Boller,2003,3,Year 3,BAL,IND,Home,1,Loss,7,24,Q1,1,Turnover,0,72,7,27,3,3,3,1,15,,0,1,0,0,0,0,0,0,1,1,-1.778
2005_01_IND_BAL,2005-09-11,2005,1,Regular,00-0022164,K.Boller,2003,3,Year 3,BAL,IND,Home,1,Loss,7,24,Q1,3,Missed field goal,0,66,7,46,4,4,4,3,17,,0,0,0,0,0,0,0,0,0,0,-1.038
2005_01_IND_BAL,2005-09-11,2005,1,Regular,00-0022164,K.Boller,2003,3,Year 3,BAL,IND,Home,1,Loss,7,24,Q1,5,Punt,0,92,7,34,4,3,3,3,29,,0,0,0,1,1,2,0,0,0,0,1.152
2005_01_IND_BAL,2005-09-11,2005,1,Regular,00-0022164,K.Boller,2003,3,Year 3,BAL,IND,Home,1,Loss,7,24,Q2,7,Punt,0,91,3,8,2,2,2,1,11,,0,0,0,0,0,0,0,0,0,0,-0.475
2005_01_IND_BAL,2005-09-11,2005,1,Regular,00-0022164,K.Boller,2003,3,Year 3,BAL,IND,Home,1,Loss,7,24,Q2,9,Punt,0,87,3,5,1,1,1,1,8,,0,0,0,0,0,0,0,0,0,1,-0.008
2005_01_IND_BAL,2005-09-11,2005,1,Regular,00-0022164,K.Boller,2003,3,Year 3,BAL,IND,Home,1,Loss,7,24,Q2,11,End of half,0,52,2,28,2,2,2,1,28,,0,0,0,0,0,0,0,0,0,0,-0.284
2005_01_IND_BAL,2005-09-11,2005,1,Regular,00-0022164,K.Boller,2003,3,Year 3,BAL,IND,Home,1,Loss,7,24,Q3,13,Missed field goal,0,51,6,22,6,6,6,4,22,,0,0,0,0,0,0,0,0,0,0,-1.614
2005_01_IND_BAL,2005-09-11,2005,1,Regular,00-0022164,K.Boller,2003,3,Year 3,BAL,IND,Home,1,Loss,7,24,Q3,15,Punt,0,71,3,9,2,2,2,1,11,,0,0,0,0,0,0,0,0,0,1,-0.608
2005_01_IND_BAL,2005-09-11,2005,1,Regular,00-0022164,K.Boller,2003,3,Year 3,BAL,IND,Home,1,Loss,7,24,Q3,17,Missed field goal,0,80,14,53,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,-1.652
2005_01_NYJ_KC,2005-09-11,2005,1,Regular,00-0019559,C.Pennington,2000,6,Year 6,NYJ,KC,Away,1,Loss,7,27,Q1,2,Punt,0,71,5,28,3,3,3,2,34,,0,0,1,0,0,0,0,0,0,0,0.315
2005_01_NYJ_KC,2005-09-11,2005,1,Regular,00-0019559,C.Pennington,2000,6,Year 6,NYJ,KC,Away,1,Loss,7,27,Q1,4,Turnover,0,42,6,27,5,5,5,3,31,,0,0,1,0,0,0,0,1,1,0,-2.515
2005_01_NYJ_KC,2005-09-11,2005,1,Regular,00-0019559,C.Pennington,2000,6,Year 6,NYJ,KC,Away,1,Loss,7,27,Q2,6,Turnover,0,74,8,45,4,4,4,3,24,,0,1,0,0,0,0,0,0,1,0,-3.956
2005_01_NYJ_KC,2005-09-11,2005,1,Regular,00-0019559,C.Pennington,2000,6,Year 6,NYJ,KC,Away,1,Loss,7,27,Q2,8,Punt,0,80,6,7,3,3,3,1,11,,0,0,1,0,0,0,0,0,0,0,0.054
2005_01_NYJ_KC,2005-09-11,2005,1,Regular,00-0019559,C.Pennington,2000,6,Year 6,NYJ,KC,Away,1,Loss,7,27,Q2,10,Punt,0,68,3,13,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,-0.588
2005_01_NYJ_KC,2005-09-11,2005,1,Regular,00-0019559,C.Pennington,2000,6,Year 6,NYJ,KC,Away,1,Loss,7,27,Q3,12,Missed field goal,0,70,9,65,6,6,6,5,61,,0,0,0,0,0,0,0,0,0,0,4.272
2005_01_NYJ_KC,2005-09-11,2005,1,Regular,00-0019559,C.Pennington,2000,6,Year 6,NYJ,KC,Away,1,Loss,7,27,Q3,14,Turnover,0,76,3,13,2,1,1,1,11,,0,0,0,0,1,0,0,1,1,0,-3.465
2005_01_NYJ_KC,2005-09-11,2005,1,Regular,00-0019559,C.Pennington,2000,6,Year 6,NYJ,KC,Away,1,Loss,7,27,Q3,16,Turnover on downs,0,69,7,35,7,7,7,2,35,,0,0,0,0,0,0,0,0,0,0,-2.354
2005_01_NYJ_KC,2005-09-11,2005,1,Regular,00-0019559,C.Pennington,2000,6,Year 6,NYJ,KC,Away,1,Loss,7,27,Q4,18,Turnover on downs,0,71,12,69,8,8,8,4,57,,0,0,0,0,0,0,0,0,0,0,2.227
2005_01_SEA_JAX,2005-09-11,2005,1,Regular,00-0022177,B.Leftwich,2003,3,Year 3,JAX,SEA,Home,1,Win,26,14,Q1,2,Field goal,1,41,6,36,4,4,4,4,33,,0,0,0,0,0,0,0,0,0,1,1.819
2005_01_SEA_JAX,2005-09-11,2005,1,Regular,00-0022177,B.Leftwich,2003,3,Year 3,JAX,SEA,Home,1,Win,26,14,Q1,4,Field goal,1,80,10,62,6,6,6,3,21,,0,0,0,0,0,0,0,0,0,3,0.536
2005_01_SEA_JAX,2005-09-11,2005,1,Regular,00-0022177,B.Leftwich,2003,3,Year 3,JAX,SEA,Home,1,Win,26,14,Q2,6,Punt,0,74,5,14,4,4,4,1,14,,0,0,0,0,0,0,0,0,0,1,-1.171
2005_01_SEA_JAX,2005-09-11,2005,1,Regular,00-0022177,B.Leftwich,2003,3,Year 3,JAX,SEA,Home,1,Win,26,14,Q2,8,Missed field goal,0,33,3,8,1,1,1,1,9,,0,0,0,0,0,0,0,0,0,0,0.848
2005_01_SEA_JAX,2005-09-11,2005,1,Regular,00-0022177,B.Leftwich,2003,3,Year 3,JAX,SEA,Home,1,Win,26,14,Q2,10,Touchdown,1,74,5,74,4,4,4,2,75,,1,0,1,0,0,0,0,0,0,2,5.897
2005_01_SEA_JAX,2005-09-11,2005,1,Regular,00-0022177,B.Leftwich,2003,3,Year 3,JAX,SEA,Home,1,Win,26,14,Q2,12,End of half,0,72,4,14,3,3,3,1,12,,0,0,0,0,0,0,0,0,0,3,0.107
2005_01_SEA_JAX,2005-09-11,2005,1,Regular,00-0022177,B.Leftwich,2003,3,Year 3,JAX,SEA,Home,1,Win,26,14,Q3,13,Touchdown,1,78,12,78,6,5,5,3,44,,1,0,0,1,1,4,0,0,0,1,3.436
2005_01_SEA_JAX,2005-09-11,2005,1,Regular,00-0022177,B.Leftwich,2003,3,Year 3,JAX,SEA,Home,1,Win,26,14,Q3,15,Punt,0,79,7,40,3,2,2,1,24,,0,0,1,1,1,3,0,0,0,1,-0.448
2005_01_SEA_JAX,2005-09-11,2005,1,Regular,00-0022177,B.Leftwich,2003,3,Year 3,JAX,SEA,Home,1,Win,26,14,Q3,17,Punt,0,57,3,-2,2,2,2,0,0,,0,0,0,0,0,0,0,0,0,1,-1.503
2005_01_SEA_JAX,2005-09-11,2005,1,Regular,00-0022177,B.Leftwich,2003,3,Year 3,JAX,SEA,Home,1,Win,26,14,Q4,19,Punt,0,75,4,27,3,2,2,1,20,,0,0,0,0,1,3,0,0,0,2,-0.43
2005_01_SEA_JAX,2005-09-11,2005,1,Regular,00-0022177,B.Leftwich,2003,3,Year 3,JAX,SEA,Home,1,Win,26,14,Q4,21,Field goal,1,15,3,4,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,-1.71
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019599,M.Bulger,2001,5,Year 5,LA,SF,Away,1,Loss,25,28,Q1,1,Punt,0,99,13,55,6,6,6,4,24,,0,0,1,0,0,0,0,0,0,0,0.175
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019623,T.Rattay,2000,6,Year 6,SF,LA,Home,1,Win,28,25,Q1,2,Turnover,0,85,2,13,2,2,2,1,14,,0,0,1,0,0,0,0,1,1,0,-4.175
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019599,M.Bulger,2001,5,Year 5,LA,SF,Away,1,Loss,25,28,Q1,3,Field goal,1,28,4,21,3,3,3,2,18,,0,0,0,0,0,0,0,0,0,0,-0.346
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019599,M.Bulger,2001,5,Year 5,LA,SF,Away,1,Loss,25,28,Q1,5,Field goal,1,86,11,63,10,10,10,5,68,,0,0,1,0,0,0,0,0,0,4,2.861
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019623,T.Rattay,2000,6,Year 6,SF,LA,Home,1,Win,28,25,Q2,6,Touchdown,1,72,5,77,3,3,3,3,52,,1,0,0,0,0,0,0,0,0,0,5.351
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019599,M.Bulger,2001,5,Year 5,LA,SF,Away,1,Loss,25,28,Q2,7,Opp touchdown,0,71,5,2,2,2,2,0,0,,0,0,1,0,0,0,0,0,0,1,-1.923
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019623,T.Rattay,2000,6,Year 6,SF,LA,Home,1,Win,28,25,Q2,8,Punt,0,56,3,4,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,1,-1.259
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019599,M.Bulger,2001,5,Year 5,LA,SF,Away,1,Loss,25,28,Q2,9,Punt,0,91,3,6,1,0,0,0,0,,0,0,0,1,1,6,0,0,0,0,0.276
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019623,T.Rattay,2000,6,Year 6,SF,LA,Home,1,Win,28,25,Q2,10,Touchdown,1,41,5,36,3,3,3,2,36,,1,0,0,0,0,0,0,0,0,1,5.38
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019599,M.Bulger,2001,5,Year 5,LA,SF,Away,1,Loss,25,28,Q2,11,Field goal,1,74,8,59,8,8,8,4,65,,0,0,1,0,0,0,0,0,0,4,2.048
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019623,T.Rattay,2000,6,Year 6,SF,LA,Home,1,Win,28,25,Q3,12,Touchdown,1,80,8,62,3,3,3,2,39,,0,0,0,0,0,0,0,0,0,0,1.777
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019599,M.Bulger,2001,5,Year 5,LA,SF,Away,1,Loss,25,28,Q3,13,Field goal,1,79,16,56,9,9,9,6,52,,0,0,2,0,0,0,0,0,0,2,2.769
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019623,T.Rattay,2000,6,Year 6,SF,LA,Home,1,Win,28,25,Q3,14,Turnover,0,76,4,18,2,2,2,2,18,,0,0,0,0,0,0,0,0,0,0,0.824
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019599,M.Bulger,2001,5,Year 5,LA,SF,Away,1,Loss,25,28,Q4,15,Touchdown,1,46,5,46,4,4,4,3,46,,1,0,0,0,0,0,0,0,0,1,4.795
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019623,T.Rattay,2000,6,Year 6,SF,LA,Home,1,Win,28,25,Q4,16,Punt,0,70,3,7,2,2,2,1,6,,0,0,0,0,0,0,0,0,0,1,-1.03
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019599,M.Bulger,2001,5,Year 5,LA,SF,Away,1,Loss,25,28,Q4,17,Punt,0,77,5,19,5,5,5,2,19,,0,0,0,0,0,0,0,0,0,1,-0.854
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019623,T.Rattay,2000,6,Year 6,SF,LA,Home,1,Win,28,25,Q4,18,Punt,0,75,3,6,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,1,-1.235
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019599,M.Bulger,2001,5,Year 5,LA,SF,Away,1,Loss,25,28,Q4,19,Touchdown,1,78,19,78,16,15,15,8,70,,1,0,1,0,1,2,0,0,0,5,7.145
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019623,T.Rattay,2000,6,Year 6,SF,LA,Home,1,Win,28,25,Q4,20,Punt,0,85,3,-3,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,-0.485
2005_01_STL_SF,2005-09-11,2005,1,Regular,00-0019599,M.Bulger,2001,5,Year 5,LA,SF,Away,1,Loss,25,28,Q4,21,Turnover,0,33,1,0,1,1,1,0,0,,0,1,0,0,0,0,0,0,1,0,-2.741
2005_01_TEN_PIT,2005-09-11,2005,1,Regular,00-0022924,B.Roethlisberger,2004,2,Year 2,PIT,TEN,Home,1,Win,34,7,Q1,2,Touchdown,1,77,9,92,5,5,5,5,88,,1,0,0,0,0,0,0,0,0,1,9.114
2005_01_TEN_PIT,2005-09-11,2005,1,Regular,00-0022924,B.Roethlisberger,2004,2,Year 2,PIT,TEN,Home,1,Win,34,7,Q2,4,Field goal,1,40,6,14,2,1,1,0,0,,0,0,0,0,1,-1,0,0,0,1,-2.17
2005_01_TEN_PIT,2005-09-11,2005,1,Regular,00-0022924,B.Roethlisberger,2004,2,Year 2,PIT,TEN,Home,1,Win,34,7,Q2,6,Touchdown,1,63,1,63,1,1,1,1,63,,1,0,0,0,0,0,0,0,0,0,5.207
2005_01_TEN_PIT,2005-09-11,2005,1,Regular,00-0022924,B.Roethlisberger,2004,2,Year 2,PIT,TEN,Home,1,Win,34,7,Q2,8,Field goal,1,89,9,80,2,2,2,1,27,,0,0,0,0,0,0,0,0,0,1,1.07
2005_01_TEN_PIT,2005-09-11,2005,1,Regular,00-0022924,B.Roethlisberger,2004,2,Year 2,PIT,TEN,Home,1,Win,34,7,Q3,10,Touchdown,1,74,6,74,2,2,2,2,40,,0,0,0,0,0,0,0,0,0,1,2.696
2005_01_TEN_PIT,2005-09-11,2005,1,Regular,00-0022924,B.Roethlisberger,2004,2,Year 2,PIT,TEN,Home,1,Win,34,7,Q3,12,Touchdown,1,80,9,71,1,0,0,0,0,,0,0,0,1,1,5,0,0,0,1,1.164
2005_01_TEN_PIT,2005-09-11,2005,1,Regular,00-0022924,B.Roethlisberger,2004,2,Year 2,PIT,TEN,Home,1,Win,34,7,Q4,14,Punt,0,92,3,8,1,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,-0.517
2005_01_PHI_ATL,2005-09-12,2005,1,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,PHI,Home,1,Win,14,10,Q1,2,Turnover,0,60,6,30,3,2,2,0,0,,0,1,0,1,1,8,0,0,1,1,-3.279
2005_01_PHI_ATL,2005-09-12,2005,1,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,PHI,Home,1,Win,14,10,Q1,4,Punt,0,34,3,-2,2,2,2,0,0,,0,0,0,0,0,0,0,0,0,1,-1.993
2005_01_PHI_ATL,2005-09-12,2005,1,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,PHI,Home,1,Win,14,10,Q1,6,Touchdown,1,58,6,58,3,2,2,2,36,,0,0,0,0,1,7,1,0,0,0,4.512
2005_01_PHI_ATL,2005-09-12,2005,1,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,PHI,Home,1,Win,14,10,Q1,8,Touchdown,1,64,3,64,1,1,1,1,58,,0,0,0,0,0,0,0,0,0,0,4.458
2005_01_PHI_ATL,2005-09-12,2005,1,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,PHI,Home,1,Win,14,10,Q2,10,Turnover,0,65,7,6,4,3,3,2,9,,0,0,1,0,1,9,0,1,1,2,-3.676
2005_01_PHI_ATL,2005-09-12,2005,1,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,PHI,Home,1,Win,14,10,Q2,12,Punt,0,91,6,49,3,3,3,1,24,,0,0,2,0,0,0,0,0,0,1,-0.836
2005_01_PHI_ATL,2005-09-12,2005,1,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,PHI,Home,1,Win,14,10,Q2,14,End of half,0,60,6,12,4,4,4,1,5,,0,0,0,0,0,0,0,0,0,1,-0.403
2005_01_PHI_ATL,2005-09-12,2005,1,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,PHI,Home,1,Win,14,10,Q3,15,Punt,0,80,5,31,2,2,2,2,5,,0,0,0,0,0,0,0,0,0,0,-1.905
2005_01_PHI_ATL,2005-09-12,2005,1,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,PHI,Home,1,Win,14,10,Q3,17,Punt,0,66,3,0,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,-0.805
2005_01_PHI_ATL,2005-09-12,2005,1,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,PHI,Home,1,Win,14,10,Q3,19,Punt,0,89,3,9,1,0,0,0,0,,0,0,0,0,1,4,0,0,0,0,-0.707
2005_01_PHI_ATL,2005-09-12,2005,1,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,PHI,Home,1,Win,14,10,Q3,21,Turnover,0,30,9,20,7,5,5,2,14,,0,0,1,0,2,9,0,1,1,1,-2.081
2005_01_PHI_ATL,2005-09-12,2005,1,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,PHI,Home,1,Win,14,10,Q4,23,Punt,0,81,3,7,2,2,2,1,5,,0,0,0,0,0,0,0,0,0,0,-1.32
2005_01_PHI_ATL,2005-09-12,2005,1,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,PHI,Home,1,Win,14,10,Q4,25,Punt,0,89,4,38,2,0,0,0,0,,0,0,0,0,2,34,0,0,0,1,1.519
2005_02_ATL_SEA,2005-09-18,2005,2,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,SEA,Away,1,Loss,18,21,Q1,1,Punt,0,76,6,38,4,3,3,2,33,,0,0,0,0,1,0,0,0,0,1,0.499
2005_02_ATL_SEA,2005-09-18,2005,2,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,SEA,Away,1,Loss,18,21,Q1,3,Punt,0,95,6,18,3,1,1,1,2,,0,0,0,1,2,7,0,0,0,0,0.554
2005_02_ATL_SEA,2005-09-18,2005,2,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,SEA,Away,1,Loss,18,21,Q1,5,Punt,0,86,3,9,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,-1.446
2005_02_ATL_SEA,2005-09-18,2005,2,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,SEA,Away,1,Loss,18,21,Q2,7,Punt,0,71,3,0,2,2,2,0,0,,0,0,1,0,0,0,0,0,0,0,-1.83
2005_02_ATL_SEA,2005-09-18,2005,2,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,SEA,Away,1,Loss,18,21,Q2,9,Punt,0,76,3,9,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,-1.227
2005_02_ATL_SEA,2005-09-18,2005,2,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,SEA,Away,1,Loss,18,21,Q3,13,Touchdown,1,41,7,41,6,5,5,4,41,,1,0,0,0,1,0,0,0,0,1,4.941
2005_02_ATL_SEA,2005-09-18,2005,2,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,SEA,Away,1,Loss,18,21,Q3,15,Field goal,1,63,4,35,3,3,3,2,34,,0,0,0,0,0,0,0,0,0,1,1.958
2005_02_ATL_SEA,2005-09-18,2005,2,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,SEA,Away,1,Loss,18,21,Q3,17,Punt,0,50,3,8,2,2,2,0,0,,0,0,0,0,0,0,0,0,0,0,-2.402
2005_02_ATL_SEA,2005-09-18,2005,2,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,SEA,Away,1,Loss,18,21,Q3,19,Punt,0,72,5,9,4,3,3,0,0,,0,0,1,1,1,4,0,0,0,0,-3.143
2005_02_ATL_SEA,2005-09-18,2005,2,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,SEA,Away,1,Loss,18,21,Q4,21,Touchdown,1,55,7,53,2,1,1,1,11,,0,0,0,1,1,32,0,0,0,0,3.297
2005_02_ATL_SEA,2005-09-18,2005,2,Regular,00-0020245,M.Vick,2001,5,Year 5,ATL,SEA,Away,1,Loss,18,21,Q4,23,Turnover on downs,0,73,4,1,2,2,2,1,2,,0,0,1,0,0,0,0,0,0,0,-0.622
2005_02_ATL_SEA,2005-09-18,2005,2,Regular,00-0022787,M.Schaub,2004,2,Year 2,ATL,SEA,Away,0,Loss,18,21,Q4,23,Turnover on downs,0,73,4,1,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,1,-2.95
2005_02_BUF_TB,2005-09-18,2005,2,Regular,00-0022912,J.Losman,2004,2,Year 2,BUF,TB,Away,1,Loss,3,19,Q1,1,Punt,0,46,3,5,2,2,2,1,4,,0,0,0,0,0,0,0,0,0,0,-2.18
2005_02_BUF_TB,2005-09-18,2005,2,Regular,00-0022912,J.Losman,2004,2,Year 2,BUF,TB,Away,1,Loss,3,19,Q1,3,Punt,0,73,3,6,2,1,1,0,0,,0,0,0,1,1,3,0,0,0,0,-1.603
2005_02_BUF_TB,2005-09-18,2005,2,Regular,00-0022912,J.Losman,2004,2,Year 2,BUF,TB,Away,1,Loss,3,19,Q1,5,Punt,0,80,4,7,2,2,2,0,0,,0,0,0,0,0,0,0,0,0,1,-1.641
2005_02_BUF_TB,2005-09-18,2005,2,Regular,00-0022912,J.Losman,2004,2,Year 2,BUF,TB,Away,1,Loss,3,19,Q2,7,Punt,0,80,3,3,2,1,1,0,0,,0,0,0,1,1,1,0,0,0,1,-1.626
2005_02_BUF_TB,2005-09-18,2005,2,Regular,00-0022912,J.Losman,2004,2,Year 2,BUF,TB,Away,1,Loss,3,19,Q2,9,Safety,0,99,3,-1,2,2,2,0,0,,0,0,1,0,0,0,0,0,0,1,-0.668
2005_02_BUF_TB,2005-09-18,2005,2,Regular,00-0022912,J.Losman,2004,2,Year 2,BUF,TB,Away,1,Loss,3,19,Q2,11,Field goal,1,53,5,31,3,2,2,1,9,,0,0,0,1,1,7,0,0,0,1,0.085
2005_02_BUF_TB,2005-09-18,2005,2,Regular,00-0022912,J.Losman,2004,2,Year 2,BUF,TB,Away,1,Loss,3,19,Q3,14,Punt,0,55,3,3,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,1,-1.512
2005_02_BUF_TB,2005-09-18,2005,2,Regular,00-0022912,J.Losman,2004,2,Year 2,BUF,TB,Away,1,Loss,3,19,Q3,16,Punt,0,80,10,26,7,7,7,3,26,,0,0,0,0,0,0,0,0,0,2,0.552
2005_02_BUF_TB,2005-09-18,2005,2,Regular,00-0022912,J.Losman,2004,2,Year 2,BUF,TB,Away,1,Loss,3,19,Q4,20,Turnover on downs,0,72,12,68,12,11,12,7,74,,0,0,1,0,1,2,0,0,0,5,-0.4
2005_02_DET_CHI,2005-09-18,2005,2,Regular,00-0021141,J.Harrington,2002,4,Year 4,DET,CHI,Away,1,Loss,6,38,Q1,1,Turnover,0,75,3,21,2,2,2,1,17,,0,1,0,0,0,0,0,0,1,0,-3.465
2005_02_DET_CHI,2005-09-18,2005,2,Regular,00-0023541,K.Orton,2005,1,Rookie,CHI,DET,Home,1,Win,38,6,Q1,2,Touchdown,1,43,7,43,2,2,2,2,9,,0,0,0,0,0,0,0,0,0,0,0.157
2005_02_DET_CHI,2005-09-18,2005,2,Regular,00-0021141,J.Harrington,2002,4,Year 4,DET,CHI,Away,1,Loss,6,38,Q1,3,Touchdown,1,51,1,51,1,1,1,1,51,,1,0,0,0,0,0,0,0,0,0,5.045
