game_id,game_date,season,week,season_type,qb_id,qb_name,team,opponent,home_away,quarter,plays,dropbacks,pass_attempts,completions,passing_yards,air_yards,pass_tds,interceptions,sacks,scrambles,rush_attempts,rushing_yards,rush_tds,fumbles_lost,turnovers,shotgun_plays,total_yards,total_epa
2006_08_SF_CHI,2006-10-29,2006,8,Regular,00-0023436,A.Smith,SF,CHI,Away,Q4,13,10,10,5,48,99,1,0,1,0,3,21,0,1,1,2,61,0.584
2006_08_STL_SD,2006-10-29,2006,8,Regular,00-0019599,M.Bulger,LA,LAC,Away,Q1,6,6,6,3,39,60,0,0,2,0,0,0,0,0,0,2,28,-2.058
2006_08_STL_SD,2006-10-29,2006,8,Regular,00-0019599,M.Bulger,LA,LAC,Away,Q2,7,7,7,3,28,96,0,0,0,0,0,0,0,0,0,2,28,1.304
2006_08_STL_SD,2006-10-29,2006,8,Regular,00-0019599,M.Bulger,LA,LAC,Away,Q3,13,13,13,7,135,117,0,0,1,0,0,0,0,0,0,1,130,3.112
2006_08_STL_SD,2006-10-29,2006,8,Regular,00-0019599,M.Bulger,LA,LAC,Away,Q4,17,17,17,14,125,94,2,0,0,0,0,0,0,0,0,10,125,12.188
2006_08_STL_SD,2006-10-29,2006,8,Regular,00-0022942,P.Rivers,LAC,LA,Home,Q1,5,5,5,4,70,43,0,0,1,0,0,0,0,0,0,1,67,5.994
2006_08_STL_SD,2006-10-29,2006,8,Regular,00-0022942,P.Rivers,LAC,LA,Home,Q2,11,10,10,6,51,133,0,0,0,0,1,7,0,0,0,7,58,-4.349
2006_08_STL_SD,2006-10-29,2006,8,Regular,00-0022942,P.Rivers,LAC,LA,Home,Q3,5,5,5,2,12,25,0,0,0,0,0,0,0,0,0,1,12,-2.043
2006_08_STL_SD,2006-10-29,2006,8,Regular,00-0022942,P.Rivers,LAC,LA,Home,Q4,7,4,4,3,73,70,1,0,0,0,3,-3,0,0,0,2,70,7.331
2006_08_TB_NYG,2006-10-29,2006,8,Regular,00-0022803,E.Manning,NYG,TB,Home,Q1,10,10,10,5,52,103,1,0,0,0,0,0,0,0,0,3,52,2.046
2006_08_TB_NYG,2006-10-29,2006,8,Regular,00-0022803,E.Manning,NYG,TB,Home,Q2,8,8,8,2,37,85,0,0,1,0,0,0,0,0,0,4,32,-5.056
2006_08_TB_NYG,2006-10-29,2006,8,Regular,00-0022803,E.Manning,NYG,TB,Home,Q3,9,9,9,4,34,45,0,0,1,0,0,0,0,0,0,2,28,-3.636
2006_08_TB_NYG,2006-10-29,2006,8,Regular,00-0022803,E.Manning,NYG,TB,Home,Q4,6,6,6,5,31,53,0,0,0,0,0,0,0,0,0,1,31,-0.077
2006_08_TB_NYG,2006-10-29,2006,8,Regular,00-0024408,B.Gradkowski,TB,NYG,Away,Q1,6,6,6,2,9,-2,0,0,0,0,0,0,0,0,0,0,9,-4.117
2006_08_TB_NYG,2006-10-29,2006,8,Regular,00-0024408,B.Gradkowski,TB,NYG,Away,Q2,20,19,18,5,58,181,0,0,1,1,2,4,0,1,1,0,57,-9.325
2006_08_TB_NYG,2006-10-29,2006,8,Regular,00-0024408,B.Gradkowski,TB,NYG,Away,Q3,12,12,11,8,39,36,0,0,0,1,1,14,0,0,0,0,53,-4.103
2006_08_TB_NYG,2006-10-29,2006,8,Regular,00-0024408,B.Gradkowski,TB,NYG,Away,Q4,15,15,15,5,33,97,0,0,1,0,0,0,0,0,0,0,33,-8.436
2006_08_NE_MIN,2006-10-30,2006,8,Regular,00-0008442,B.Johnson,MIN,NE,Home,Q1,10,10,10,6,45,79,0,1,0,0,0,0,0,0,1,2,45,-1.33
2006_08_NE_MIN,2006-10-30,2006,8,Regular,00-0008442,B.Johnson,MIN,NE,Home,Q2,9,9,8,6,47,49,0,1,1,1,1,9,0,0,1,5,54,-2.574
2006_08_NE_MIN,2006-10-30,2006,8,Regular,00-0008442,B.Johnson,MIN,NE,Home,Q3,14,14,14,7,73,173,0,0,0,0,0,0,0,0,0,3,73,-6.12
2006_08_NE_MIN,2006-10-30,2006,8,Regular,00-0008442,B.Johnson,MIN,NE,Home,Q4,2,2,2,1,20,-4,0,1,0,0,0,0,0,0,1,1,20,-3.119
2006_08_NE_MIN,2006-10-30,2006,8,Regular,00-0019596,T.Brady,NE,MIN,Away,Q1,10,10,10,8,109,84,1,1,0,0,0,0,0,0,1,8,109,7.074
2006_08_NE_MIN,2006-10-30,2006,8,Regular,00-0019596,T.Brady,NE,MIN,Away,Q2,17,16,16,9,148,103,1,0,1,0,1,1,0,0,0,10,147,6.681
2006_08_NE_MIN,2006-10-30,2006,8,Regular,00-0019596,T.Brady,NE,MIN,Away,Q3,13,13,13,10,101,55,2,0,0,0,0,0,0,0,0,7,101,1.372
2006_08_NE_MIN,2006-10-30,2006,8,Regular,00-0019596,T.Brady,NE,MIN,Away,Q4,7,7,7,2,14,45,0,0,2,0,0,0,0,0,0,7,-11,-8.531
2006_08_NE_MIN,2006-10-30,2006,8,Regular,00-0022026,B.Bollinger,MIN,NE,Home,Q4,12,12,12,6,76,31,0,1,3,0,0,0,0,0,1,7,56,-10.356
2006_09_ATL_DET,2006-11-05,2006,9,Regular,00-0009311,J.Kitna,DET,ATL,Home,Q1,11,11,11,6,96,108,0,0,1,0,0,0,0,0,0,1,96,2.196
2006_09_ATL_DET,2006-11-05,2006,9,Regular,00-0009311,J.Kitna,DET,ATL,Home,Q2,7,7,7,3,25,36,0,0,1,0,0,0,0,0,0,1,20,-3.44
2006_09_ATL_DET,2006-11-05,2006,9,Regular,00-0009311,J.Kitna,DET,ATL,Home,Q3,14,13,13,7,94,63,0,1,1,0,1,17,0,0,1,1,103,0.579
2006_09_ATL_DET,2006-11-05,2006,9,Regular,00-0009311,J.Kitna,DET,ATL,Home,Q4,4,4,4,4,106,35,1,0,0,0,0,0,0,0,0,0,106,8.358
2006_09_ATL_DET,2006-11-05,2006,9,Regular,00-0020245,M.Vick,ATL,DET,Away,Q1,9,6,6,4,45,63,1,0,1,0,3,19,0,1,1,3,64,1.85
2006_09_ATL_DET,2006-11-05,2006,9,Regular,00-0020245,M.Vick,ATL,DET,Away,Q2,11,9,9,4,50,75,0,1,1,0,2,36,0,0,1,5,77,-2.809
2006_09_ATL_DET,2006-11-05,2006,9,Regular,00-0020245,M.Vick,ATL,DET,Away,Q3,5,4,4,1,5,11,0,0,0,0,1,5,0,0,0,4,10,-3.508
2006_09_ATL_DET,2006-11-05,2006,9,Regular,00-0020245,M.Vick,ATL,DET,Away,Q4,19,16,15,8,63,111,0,1,0,1,4,20,0,0,1,14,83,-5.87
2006_09_CIN_BAL,2006-11-05,2006,9,Regular,00-0011024,S.McNair,BAL,CIN,Home,Q1,6,6,6,5,50,20,0,0,0,0,0,0,0,0,0,3,50,4.191
2006_09_CIN_BAL,2006-11-05,2006,9,Regular,00-0011024,S.McNair,BAL,CIN,Home,Q2,8,8,8,5,57,77,0,0,0,0,0,0,0,0,0,5,57,4.071
2006_09_CIN_BAL,2006-11-05,2006,9,Regular,00-0011024,S.McNair,BAL,CIN,Home,Q3,10,9,9,7,102,95,0,0,0,0,1,0,0,0,0,1,102,2.136
2006_09_CIN_BAL,2006-11-05,2006,9,Regular,00-0011024,S.McNair,BAL,CIN,Home,Q4,10,9,8,4,36,68,0,0,0,1,2,6,0,0,0,2,42,-3.084
2006_09_CIN_BAL,2006-11-05,2006,9,Regular,00-0021429,C.Palmer,CIN,BAL,Away,Q1,7,7,7,2,25,93,0,1,1,0,0,0,0,0,1,2,22,-8.414
2006_09_CIN_BAL,2006-11-05,2006,9,Regular,00-0021429,C.Palmer,CIN,BAL,Away,Q2,5,5,5,3,48,55,1,0,0,0,0,0,0,0,0,0,48,3.562
2006_09_CIN_BAL,2006-11-05,2006,9,Regular,00-0021429,C.Palmer,CIN,BAL,Away,Q3,5,5,5,3,14,19,0,0,1,0,0,0,0,0,0,2,5,-2.824
2006_09_CIN_BAL,2006-11-05,2006,9,Regular,00-0021429,C.Palmer,CIN,BAL,Away,Q4,12,12,11,4,108,137,0,1,0,1,1,5,0,0,1,3,113,0.377
2006_09_CLE_SD,2006-11-05,2006,9,Regular,00-0022942,P.Rivers,LAC,CLE,Home,Q1,9,8,8,6,54,61,0,0,0,0,1,0,0,0,0,1,54,-0.202
2006_09_CLE_SD,2006-11-05,2006,9,Regular,00-0022942,P.Rivers,LAC,CLE,Home,Q2,9,9,9,4,66,68,0,0,2,0,0,0,0,0,0,5,49,-6.212
2006_09_CLE_SD,2006-11-05,2006,9,Regular,00-0022942,P.Rivers,LAC,CLE,Home,Q3,8,8,8,4,33,27,0,0,1,0,0,0,0,0,0,1,30,-0.887
2006_09_CLE_SD,2006-11-05,2006,9,Regular,00-0022942,P.Rivers,LAC,CLE,Home,Q4,8,6,6,5,58,20,0,0,0,0,2,-3,0,0,0,1,55,2.012
2006_09_CLE_SD,2006-11-05,2006,9,Regular,00-0023502,C.Frye,CLE,LAC,Away,Q1,4,4,4,3,58,38,0,0,1,0,0,0,0,0,0,2,52,3.602
2006_09_CLE_SD,2006-11-05,2006,9,Regular,00-0023502,C.Frye,CLE,LAC,Away,Q2,19,18,16,8,75,101,0,1,3,2,3,7,0,1,2,5,56,-13.033
2006_09_CLE_SD,2006-11-05,2006,9,Regular,00-0023502,C.Frye,CLE,LAC,Away,Q3,6,6,6,2,20,20,0,0,0,0,0,0,0,0,0,1,20,-2.882
2006_09_CLE_SD,2006-11-05,2006,9,Regular,00-0023502,C.Frye,CLE,LAC,Away,Q4,23,21,21,12,83,113,1,0,1,0,2,20,0,0,0,17,103,4.498
2006_09_DAL_WAS,2006-11-05,2006,9,Regular,00-0002110,M.Brunell,WAS,DAL,Home,Q1,8,8,8,4,63,51,0,0,0,0,0,0,0,0,0,1,63,2.32
2006_09_DAL_WAS,2006-11-05,2006,9,Regular,00-0002110,M.Brunell,WAS,DAL,Home,Q2,6,5,5,4,55,34,0,0,0,0,1,0,0,1,1,3,55,-2.696
2006_09_DAL_WAS,2006-11-05,2006,9,Regular,00-0002110,M.Brunell,WAS,DAL,Home,Q3,4,4,4,1,9,22,0,0,1,0,0,0,0,0,0,0,0,-2.951
2006_09_DAL_WAS,2006-11-05,2006,9,Regular,00-0002110,M.Brunell,WAS,DAL,Home,Q4,8,8,7,5,65,46,1,0,0,1,1,4,0,0,0,1,69,4.59
2006_09_DAL_WAS,2006-11-05,2006,9,Regular,00-0021678,T.Romo,DAL,WAS,Away,Q1,5,5,4,2,35,28,0,0,0,1,1,1,0,0,0,0,36,2.028
2006_09_DAL_WAS,2006-11-05,2006,9,Regular,00-0021678,T.Romo,DAL,WAS,Away,Q2,14,14,14,10,91,141,1,0,0,0,0,0,0,0,0,6,91,5.21
2006_09_DAL_WAS,2006-11-05,2006,9,Regular,00-0021678,T.Romo,DAL,WAS,Away,Q3,9,9,9,5,74,86,1,0,1,0,0,0,0,0,0,2,65,2.96
2006_09_DAL_WAS,2006-11-05,2006,9,Regular,00-0021678,T.Romo,DAL,WAS,Away,Q4,11,11,11,7,84,101,0,0,1,0,0,0,0,0,0,6,76,2.926
2006_09_DEN_PIT,2006-11-05,2006,9,Regular,00-0013042,J.Plummer,DEN,PIT,Away,Q1,10,10,9,6,80,59,2,0,0,1,1,7,0,0,0,1,87,7.816
2006_09_DEN_PIT,2006-11-05,2006,9,Regular,00-0013042,J.Plummer,DEN,PIT,Away,Q2,6,6,6,2,9,83,0,0,0,0,0,0,0,0,0,0,9,-3.687
2006_09_DEN_PIT,2006-11-05,2006,9,Regular,00-0013042,J.Plummer,DEN,PIT,Away,Q3,7,7,7,4,50,87,0,0,0,0,0,0,0,0,0,1,50,1.758
2006_09_DEN_PIT,2006-11-05,2006,9,Regular,00-0013042,J.Plummer,DEN,PIT,Away,Q4,6,6,6,4,88,61,1,0,1,0,0,0,0,0,0,0,82,4.839
2006_09_DEN_PIT,2006-11-05,2006,9,Regular,00-0022924,B.Roethlisberger,PIT,DEN,Home,Q1,11,11,11,7,78,74,0,0,1,0,0,0,0,0,0,7,71,-2.172
2006_09_DEN_PIT,2006-11-05,2006,9,Regular,00-0022924,B.Roethlisberger,PIT,DEN,Home,Q2,17,17,16,12,128,137,1,1,0,1,1,4,0,0,1,9,132,3.999
2006_09_DEN_PIT,2006-11-05,2006,9,Regular,00-0022924,B.Roethlisberger,PIT,DEN,Home,Q3,11,11,11,7,67,69,0,1,1,0,0,0,0,0,1,3,58,1.561
2006_09_DEN_PIT,2006-11-05,2006,9,Regular,00-0022924,B.Roethlisberger,PIT,DEN,Home,Q4,22,22,20,12,160,135,0,1,2,2,2,5,0,0,1,17,151,-2.382
2006_09_GB_BUF,2006-11-05,2006,9,Regular,00-0005106,B.Favre,GB,BUF,Away,Q1,5,5,5,3,17,9,0,0,0,0,0,0,0,0,0,2,17,-0.679
2006_09_GB_BUF,2006-11-05,2006,9,Regular,00-0005106,B.Favre,GB,BUF,Away,Q2,18,16,16,10,125,141,0,1,2,0,2,0,0,0,1,7,118,-8.173
2006_09_GB_BUF,2006-11-05,2006,9,Regular,00-0005106,B.Favre,GB,BUF,Away,Q3,11,11,11,7,68,80,1,0,0,0,0,0,0,0,0,4,68,1.922
2006_09_GB_BUF,2006-11-05,2006,9,Regular,00-0005106,B.Favre,GB,BUF,Away,Q4,17,17,17,8,77,117,0,1,0,0,0,0,0,0,1,11,77,-12.832
2006_09_GB_BUF,2006-11-05,2006,9,Regular,00-0022912,J.Losman,BUF,GB,Home,Q1,8,8,8,4,44,38,0,0,2,0,0,0,0,0,0,3,25,-2.813
2006_09_GB_BUF,2006-11-05,2006,9,Regular,00-0022912,J.Losman,BUF,GB,Home,Q2,3,3,2,1,6,30,0,0,0,1,1,4,0,0,0,1,10,-1.84
2006_09_GB_BUF,2006-11-05,2006,9,Regular,00-0022912,J.Losman,BUF,GB,Home,Q3,4,4,4,1,6,19,0,0,2,0,0,0,0,0,0,0,-6,-2.596
2006_09_GB_BUF,2006-11-05,2006,9,Regular,00-0022912,J.Losman,BUF,GB,Home,Q4,6,6,6,2,46,64,1,0,1,0,0,0,0,0,0,1,39,0.18
2006_09_HOU_NYG,2006-11-05,2006,9,Regular,00-0020608,D.Carr,HOU,NYG,Away,Q1,8,7,7,4,53,66,0,0,0,0,1,5,0,0,0,1,58,2.222
2006_09_HOU_NYG,2006-11-05,2006,9,Regular,00-0020608,D.Carr,HOU,NYG,Away,Q2,12,12,11,8,63,51,0,0,0,1,1,9,0,0,0,0,72,4.192
2006_09_HOU_NYG,2006-11-05,2006,9,Regular,00-0020608,D.Carr,HOU,NYG,Away,Q3,13,13,10,7,55,44,0,0,0,3,3,10,1,0,0,0,65,6.122
2006_09_HOU_NYG,2006-11-05,2006,9,Regular,00-0020608,D.Carr,HOU,NYG,Away,Q4,3,3,3,2,5,0,0,0,1,0,0,0,0,0,0,0,-1,-5.905
2006_09_HOU_NYG,2006-11-05,2006,9,Regular,00-0022803,E.Manning,NYG,HOU,Home,Q1,8,8,8,7,77,46,0,0,0,0,0,0,0,0,0,1,77,4.967
2006_09_HOU_NYG,2006-11-05,2006,9,Regular,00-0022803,E.Manning,NYG,HOU,Home,Q2,8,8,8,2,26,63,0,1,2,0,0,0,0,0,1,3,10,-3.053
2006_09_HOU_NYG,2006-11-05,2006,9,Regular,00-0022803,E.Manning,NYG,HOU,Home,Q3,5,5,5,1,20,50,0,0,0,0,0,0,0,0,0,4,20,-0.569
2006_09_HOU_NYG,2006-11-05,2006,9,Regular,00-0022803,E.Manning,NYG,HOU,Home,Q4,9,9,9,7,56,51,1,0,0,0,0,0,0,0,0,6,56,5.791
2006_09_IND_NE,2006-11-05,2006,9,Regular,00-0010346,P.Manning,IND,NE,Away,Q1,6,6,6,4,66,88,1,0,0,0,0,0,0,0,0,3,66,7.472
2006_09_IND_NE,2006-11-05,2006,9,Regular,00-0010346,P.Manning,IND,NE,Away,Q2,8,8,8,5,81,82,0,0,1,0,0,0,0,0,0,1,72,3.74
2006_09_IND_NE,2006-11-05,2006,9,Regular,00-0010346,P.Manning,IND,NE,Away,Q3,16,16,16,7,125,136,1,0,1,0,0,0,0,0,0,4,116,3.897
2006_09_IND_NE,2006-11-05,2006,9,Regular,00-0010346,P.Manning,IND,NE,Away,Q4,9,9,9,4,54,79,0,1,1,0,0,0,0,0,1,7,47,-3.218
2006_09_IND_NE,2006-11-05,2006,9,Regular,00-0019596,T.Brady,NE,IND,Home,Q1,9,9,9,7,87,104,0,1,0,0,0,0,0,0,1,5,87,2.027
2006_09_IND_NE,2006-11-05,2006,9,Regular,00-0019596,T.Brady,NE,IND,Home,Q2,10,8,8,5,43,51,0,1,0,0,2,4,0,0,1,7,47,2.079
2006_09_IND_NE,2006-11-05,2006,9,Regular,00-0019596,T.Brady,NE,IND,Home,Q3,10,10,9,4,27,71,0,0,0,1,1,9,0,0,0,6,36,-3.422
2006_09_IND_NE,2006-11-05,2006,9,Regular,00-0019596,T.Brady,NE,IND,Home,Q4,9,9,9,4,44,51,0,2,0,0,0,0,0,0,2,6,44,-6.695
2006_09_KC_STL,2006-11-05,2006,9,Regular,00-0007835,D.Huard,KC,LA,Away,Q1,1,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,-1.928
2006_09_KC_STL,2006-11-05,2006,9,Regular,00-0007835,D.Huard,KC,LA,Away,Q2,9,9,9,5,96,123,2,0,1,0,0,0,0,0,0,0,89,6.345
2006_09_KC_STL,2006-11-05,2006,9,Regular,00-0007835,D.Huard,KC,LA,Away,Q3,5,4,4,2,18,19,0,0,1,0,1,0,0,0,0,0,8,-4.426
2006_09_KC_STL,2006-11-05,2006,9,Regular,00-0007835,D.Huard,KC,LA,Away,Q4,3,3,3,3,34,-1,1,0,0,0,0,0,0,0,0,0,34,4.126
2006_09_KC_STL,2006-11-05,2006,9,Regular,00-0019599,M.Bulger,LA,KC,Home,Q1,6,6,6,5,40,25,0,0,1,0,0,0,0,0,0,2,31,0.198
2006_09_KC_STL,2006-11-05,2006,9,Regular,00-0019599,M.Bulger,LA,KC,Home,Q2,12,12,12,10,136,108,0,0,1,0,0,0,0,1,1,7,128,1.024
2006_09_KC_STL,2006-11-05,2006,9,Regular,00-0019599,M.Bulger,LA,KC,Home,Q3,7,7,7,5,50,64,1,0,0,0,0,0,0,0,0,2,50,6.01
2006_09_KC_STL,2006-11-05,2006,9,Regular,00-0019599,M.Bulger,LA,KC,Home,Q4,20,19,18,11,128,125,0,0,0,1,2,11,0,0,0,12,139,1.045
2006_09_MIA_CHI,2006-11-05,2006,9,Regular,00-0021141,J.Harrington,MIA,CHI,Away,Q1,9,8,8,3,18,59,0,0,0,0,1,1,0,0,0,3,19,-1.427
2006_09_MIA_CHI,2006-11-05,2006,9,Regular,00-0021141,J.Harrington,MIA,CHI,Away,Q2,13,12,12,7,61,54,1,1,0,0,1,0,0,0,1,7,61,-5.038
2006_09_MIA_CHI,2006-11-05,2006,9,Regular,00-0021141,J.Harrington,MIA,CHI,Away,Q3,7,7,7,3,18,35,1,1,0,0,0,0,0,0,1,5,18,-4.4
2006_09_MIA_CHI,2006-11-05,2006,9,Regular,00-0021141,J.Harrington,MIA,CHI,Away,Q4,5,4,4,3,40,39,1,0,0,0,1,2,0,0,0,1,42,2.052
2006_09_MIA_CHI,2006-11-05,2006,9,Regular,00-0022121,R.Grossman,CHI,MIA,Home,Q1,9,9,9,4,46,116,0,0,0,0,0,0,0,0,0,0,46,2.046
2006_09_MIA_CHI,2006-11-05,2006,9,Regular,00-0022121,R.Grossman,CHI,MIA,Home,Q2,7,7,7,3,73,99,1,1,1,0,0,0,0,1,2,0,65,-7.383
2006_09_MIA_CHI,2006-11-05,2006,9,Regular,00-0022121,R.Grossman,CHI,MIA,Home,Q3,12,12,12,6,48,54,0,1,1,0,0,0,0,0,1,0,42,-14.167
2006_09_MIA_CHI,2006-11-05,2006,9,Regular,00-0022121,R.Grossman,CHI,MIA,Home,Q4,17,17,17,5,43,105,0,1,1,0,0,0,0,0,1,0,36,-11.91
2006_09_MIN_SF,2006-11-05,2006,9,Regular,00-0008442,B.Johnson,MIN,SF,Away,Q1,6,6,5,5,32,21,0,0,0,1,1,4,0,0,0,1,36,1.176
2006_09_MIN_SF,2006-11-05,2006,9,Regular,00-0008442,B.Johnson,MIN,SF,Away,Q2,8,8,8,5,28,7,0,0,1,0,0,0,0,1,1,4,8,-7.508
2006_09_MIN_SF,2006-11-05,2006,9,Regular,00-0008442,B.Johnson,MIN,SF,Away,Q3,13,13,13,8,63,47,0,1,1,0,0,0,0,0,1,3,53,-0.8
2006_09_MIN_SF,2006-11-05,2006,9,Regular,00-0008442,B.Johnson,MIN,SF,Away,Q4,8,8,8,3,13,31,0,0,1,0,0,0,0,1,1,1,10,-10.08
2006_09_MIN_SF,2006-11-05,2006,9,Regular,00-0023436,A.Smith,SF,MIN,Home,Q1,7,7,7,4,49,44,0,0,0,0,0,0,0,0,0,2,49,2.853
2006_09_MIN_SF,2006-11-05,2006,9,Regular,00-0023436,A.Smith,SF,MIN,Home,Q2,6,6,5,4,23,24,0,0,0,1,1,8,0,0,0,2,31,-2.108
2006_09_MIN_SF,2006-11-05,2006,9,Regular,00-0023436,A.Smith,SF,MIN,Home,Q3,6,6,6,2,10,19,0,1,2,0,0,0,0,0,1,0,-4,-8.404
2006_09_MIN_SF,2006-11-05,2006,9,Regular,00-0023436,A.Smith,SF,MIN,Home,Q4,6,6,6,3,23,6,0,0,1,0,0,0,0,0,0,0,23,-2.129
2006_09_NO_TB,2006-11-05,2006,9,Regular,00-0020531,D.Brees,NO,TB,Away,Q1,11,11,11,11,157,122,2,0,0,0,0,0,0,0,0,1,157,17.144
2006_09_NO_TB,2006-11-05,2006,9,Regular,00-0020531,D.Brees,NO,TB,Away,Q2,9,9,8,2,11,69,0,0,0,1,1,7,0,0,0,0,18,-5.631
2006_09_NO_TB,2006-11-05,2006,9,Regular,00-0020531,D.Brees,NO,TB,Away,Q3,13,13,12,10,140,106,1,0,0,1,1,6,0,0,0,2,146,12.677
2006_09_NO_TB,2006-11-05,2006,9,Regular,00-0020531,D.Brees,NO,TB,Away,Q4,1,1,1,1,6,3,0,0,0,0,0,0,0,0,0,0,6,0.658
2006_09_NO_TB,2006-11-05,2006,9,Regular,00-0024408,B.Gradkowski,TB,NO,Home,Q1,5,5,5,1,5,5,0,0,1,0,0,0,0,0,0,0,2,-5.132
2006_09_NO_TB,2006-11-05,2006,9,Regular,00-0024408,B.Gradkowski,TB,NO,Home,Q2,19,19,18,11,136,133,2,0,0,1,1,8,0,0,0,0,144,7.621
2006_09_NO_TB,2006-11-05,2006,9,Regular,00-0024408,B.Gradkowski,TB,NO,Home,Q3,4,4,3,2,16,10,0,0,1,1,1,4,0,0,0,0,13,-1.743
2006_09_NO_TB,2006-11-05,2006,9,Regular,00-0024408,B.Gradkowski,TB,NO,Home,Q4,8,8,8,4,28,23,0,0,2,0,0,0,0,1,1,0,11,-8.841
2006_09_TEN_JAX,2006-11-05,2006,9,Regular,00-0021231,D.Garrard,JAX,TEN,Home,Q1,14,14,13,7,93,132,2,0,1,1,1,12,0,0,0,4,99,9.023
2006_09_TEN_JAX,2006-11-05,2006,9,Regular,00-0021231,D.Garrard,JAX,TEN,Home,Q2,7,6,6,1,6,71,0,0,1,0,1,2,0,0,0,2,6,-4.968
2006_09_TEN_JAX,2006-11-05,2006,9,Regular,00-0021231,D.Garrard,JAX,TEN,Home,Q3,4,4,4,4,78,54,1,0,0,0,0,0,0,0,0,1,78,6.698
2006_09_TEN_JAX,2006-11-05,2006,9,Regular,00-0021231,D.Garrard,JAX,TEN,Home,Q4,1,1,1,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,-1.61
2006_09_TEN_JAX,2006-11-05,2006,9,Regular,00-0024218,V.Young,TEN,JAX,Away,Q1,12,12,12,3,21,114,0,1,0,0,0,0,0,0,1,11,21,-9.033
2006_09_TEN_JAX,2006-11-05,2006,9,Regular,00-0024218,V.Young,TEN,JAX,Away,Q2,12,12,9,5,35,70,0,1,0,3,3,16,0,0,1,10,51,-8.664
2006_09_TEN_JAX,2006-11-05,2006,9,Regular,00-0024218,V.Young,TEN,JAX,Away,Q3,6,5,5,2,27,21,0,1,1,0,1,-2,0,0,1,4,16,-10.498
2006_09_TEN_JAX,2006-11-05,2006,9,Regular,00-0024218,V.Young,TEN,JAX,Away,Q4,11,11,11,5,80,131,1,0,0,0,0,0,0,0,0,9,80,5.529
2006_09_OAK_SEA,2006-11-06,2006,9,Regular,00-0023504,A.Walter,LV,SEA,Away,Q1,12,11,11,4,42,48,0,0,5,0,1,0,0,0,0,3,11,-5.178
2006_09_OAK_SEA,2006-11-06,2006,9,Regular,00-0023504,A.Walter,LV,SEA,Away,Q2,9,9,9,3,31,116,0,0,2,0,0,0,0,0,0,3,29,-3.05
2006_09_OAK_SEA,2006-11-06,2006,9,Regular,00-0023504,A.Walter,LV,SEA,Away,Q3,10,10,10,3,29,75,0,0,1,0,0,0,0,0,0,3,28,-3.426
2006_09_OAK_SEA,2006-11-06,2006,9,Regular,00-0023504,A.Walter,LV,SEA,Away,Q4,14,14,14,6,64,129,0,0,1,0,0,0,0,0,0,9,53,-6.702
2006_10_BAL_TEN,2006-11-12,2006,10,Regular,00-0011024,S.McNair,BAL,TEN,Away,Q1,6,6,6,3,92,90,1,0,1,0,0,0,0,0,0,1,90,6.645
2006_10_BAL_TEN,2006-11-12,2006,10,Regular,00-0011024,S.McNair,BAL,TEN,Away,Q2,19,19,18,12,118,120,1,1,0,1,1,10,0,0,1,11,128,4.059
2006_10_BAL_TEN,2006-11-12,2006,10,Regular,00-0011024,S.McNair,BAL,TEN,Away,Q3,12,12,12,6,78,112,0,1,0,0,0,0,0,0,1,4,78,-0.036
2006_10_BAL_TEN,2006-11-12,2006,10,Regular,00-0011024,S.McNair,BAL,TEN,Away,Q4,12,12,12,8,85,89,1,0,0,0,0,0,0,0,0,4,85,2.077
2006_10_BAL_TEN,2006-11-12,2006,10,Regular,00-0024218,V.Young,TEN,BAL,Home,Q1,12,9,9,5,108,83,0,0,1,0,3,10,1,0,0,5,117,7.265
2006_10_BAL_TEN,2006-11-12,2006,10,Regular,00-0024218,V.Young,TEN,BAL,Home,Q2,6,6,5,2,43,60,0,0,0,1,1,5,0,0,0,0,48,0.963
2006_10_BAL_TEN,2006-11-12,2006,10,Regular,00-0024218,V.Young,TEN,BAL,Home,Q3,5,5,4,2,17,27,0,1,0,1,1,6,0,0,1,1,23,-4.557
2006_10_BAL_TEN,2006-11-12,2006,10,Regular,00-0024218,V.Young,TEN,BAL,Home,Q4,12,11,9,4,43,65,0,0,1,2,3,18,0,0,0,7,56,-1.427
2006_10_BUF_IND,2006-11-12,2006,10,Regular,00-0010346,P.Manning,IND,BUF,Home,Q1,3,3,3,2,16,4,0,0,0,0,0,0,0,0,0,1,16,-0.704
2006_10_BUF_IND,2006-11-12,2006,10,Regular,00-0010346,P.Manning,IND,BUF,Home,Q2,18,18,18,14,133,93,1,0,0,0,0,0,0,0,0,11,133,-3.388
2006_10_BUF_IND,2006-11-12,2006,10,Regular,00-0010346,P.Manning,IND,BUF,Home,Q3,15,15,15,8,75,92,0,0,0,0,0,0,0,0,0,9,75,-1.166
2006_10_BUF_IND,2006-11-12,2006,10,Regular,00-0010346,P.Manning,IND,BUF,Home,Q4,3,3,3,3,12,-2,0,0,0,0,0,0,0,0,0,0,12,-0.111
2006_10_BUF_IND,2006-11-12,2006,10,Regular,00-0022912,J.Losman,BUF,IND,Away,Q1,5,4,4,3,38,34,0,0,1,0,1,0,0,0,0,1,30,3.164
